tenure,Contract,MonthlyCharges,TotalCharges,cluster,segment,Churn
52,2,91.6,4627.8,0,Passive Users,0
70,1,98.9,6838.6,0,Passive Users,0
1,0,85.0,85.0,3,New Users,0
14,0,78.95,1101.85,3,New Users,1
1,0,44.3,44.3,1,At-Risk Customers,0
1,0,20.2,20.2,1,At-Risk Customers,1
52,1,80.2,4297.6,0,Passive Users,0
6,0,60.9,414.1,1,At-Risk Customers,0
7,0,34.2,256.6,1,At-Risk Customers,0
47,0,85.2,3969.35,3,New Users,1
26,1,87.15,2274.1,3,New Users,0
25,0,54.3,1296.8,3,New Users,0
69,2,19.1,1268.85,2,Loyal Customers,0
72,2,112.75,8192.6,0,Passive Users,0
4,0,19.95,59.25,1,At-Risk Customers,0
59,2,19.5,1147.85,2,Loyal Customers,0
67,2,65.55,4361.55,0,Passive Users,0
26,0,78.8,2006.1,3,New Users,0
27,1,78.2,2078.95,3,New Users,0
72,2,105.25,7609.75,0,Passive Users,0
6,0,89.25,487.05,3,New Users,0
62,2,20.65,1218.45,2,Loyal Customers,0
20,1,68.7,1416.2,3,New Users,0
6,0,78.65,483.3,3,New Users,0
51,2,24.75,1234.6,2,Loyal Customers,0
61,2,19.75,1311.6,2,Loyal Customers,0
62,0,89.1,5618.3,0,Passive Users,0
72,2,84.7,6185.15,0,Passive Users,0
13,0,98.0,1237.85,3,New Users,1
5,0,94.45,498.1,3,New Users,1
3,0,105.0,294.45,3,New Users,1
26,0,93.85,2381.55,3,New Users,1
13,0,59.9,788.35,3,New Users,0
38,2,19.95,756.4,2,Loyal Customers,0
8,0,84.0,613.4,3,New Users,1
34,0,108.9,3625.2,3,New Users,0
18,0,33.6,550.35,1,At-Risk Customers,0
56,1,85.85,4793.8,0,Passive Users,0
36,0,34.85,1267.2,1,At-Risk Customers,0
9,0,48.75,442.2,1,At-Risk Customers,1
1,0,84.85,84.85,3,New Users,1
12,0,56.65,654.85,1,At-Risk Customers,1
57,0,95.3,5567.45,0,Passive Users,0
42,1,73.9,3160.55,0,Passive Users,1
33,2,24.5,740.3,2,Loyal Customers,1
70,2,84.6,5706.2,0,Passive Users,0
68,0,44.95,3085.35,2,Loyal Customers,0
1,0,24.7,24.7,1,At-Risk Customers,0
37,0,100.3,3541.4,3,New Users,0
4,0,25.45,84.2,1,At-Risk Customers,0
1,0,50.7,50.7,1,At-Risk Customers,0
20,0,55.0,1165.55,3,New Users,0
72,2,68.4,4855.35,0,Passive Users,0
31,0,89.9,2806.9,3,New Users,1
18,0,78.55,1422.65,3,New Users,1
11,0,55.05,608.15,1,At-Risk Customers,0
33,2,19.8,641.35,2,Loyal Customers,0
62,1,84.45,4959.15,0,Passive Users,0
1,0,35.9,35.9,1,At-Risk Customers,0
16,0,80.75,1321.3,3,New Users,0
22,1,78.65,1663.75,3,New Users,0
49,0,61.75,3024.15,3,New Users,0
36,1,63.7,2188.5,2,Loyal Customers,0
42,0,99.45,4138.05,3,New Users,1
4,0,25.2,102.5,1,At-Risk Customers,1
12,1,74.05,872.65,3,New Users,1
31,0,87.6,2724.25,3,New Users,0
5,0,89.15,413.25,3,New Users,0
66,2,20.0,1374.2,2,Loyal Customers,0
15,0,55.0,757.1,1,At-Risk Customers,1
64,2,104.4,6692.65,0,Passive Users,0
10,0,20.05,218.5,1,At-Risk Customers,0
7,0,89.75,608.8,3,New Users,1
29,0,34.3,1004.75,1,At-Risk Customers,0
57,2,20.65,1125.6,2,Loyal Customers,0
46,0,84.25,3847.6,3,New Users,0
53,2,19.65,978.0,2,Loyal Customers,0
17,1,79.85,1387.35,3,New Users,0
38,2,20.2,746.05,2,Loyal Customers,0
15,1,19.8,304.6,1,At-Risk Customers,0
22,0,50.35,1098.85,1,At-Risk Customers,0
14,0,85.15,1139.2,3,New Users,1
57,1,74.6,4368.95,0,Passive Users,0
11,0,79.15,827.7,3,New Users,0
1,2,20.35,20.35,2,Loyal Customers,0
12,2,21.05,262.05,2,Loyal Customers,0
3,0,94.6,279.55,3,New Users,1
36,0,94.7,3512.5,3,New Users,0
16,0,94.25,1483.25,3,New Users,1
65,1,72.45,4653.85,0,Passive Users,1
2,0,74.95,151.75,3,New Users,0
42,0,105.2,4400.75,3,New Users,1
72,2,111.95,8033.1,0,Passive Users,0
62,2,19.85,1253.65,2,Loyal Customers,0
6,0,89.75,552.65,3,New Users,0
48,2,20.05,1036.0,2,Loyal Customers,0
35,2,108.95,4025.5,0,Passive Users,0
52,1,19.65,928.4,2,Loyal Customers,0
1,0,24.9,24.9,1,At-Risk Customers,0
6,0,82.85,460.25,3,New Users,1
71,2,93.2,6506.15,0,Passive Users,0
67,1,84.8,5598.3,0,Passive Users,0
60,1,71.75,4374.55,0,Passive Users,0
23,0,30.35,678.75,1,At-Risk Customers,0
39,1,54.85,2191.7,2,Loyal Customers,0
15,1,19.5,239.75,1,At-Risk Customers,0
53,0,103.85,5485.5,0,Passive Users,1
24,2,24.2,609.05,2,Loyal Customers,0
37,0,19.35,683.75,1,At-Risk Customers,0
5,0,83.6,404.2,3,New Users,1
50,1,100.65,5189.75,0,Passive Users,0
54,1,94.1,5060.9,0,Passive Users,0
3,0,74.55,233.65,3,New Users,0
68,1,108.45,7176.55,0,Passive Users,1
5,0,56.15,291.45,1,At-Risk Customers,0
33,2,20.35,689.75,2,Loyal Customers,0
41,1,80.55,3263.9,0,Passive Users,0
34,1,61.25,1993.2,2,Loyal Customers,0
13,0,20.45,254.5,1,At-Risk Customers,0
20,0,18.9,347.65,1,At-Risk Customers,0
51,2,19.6,967.9,2,Loyal Customers,0
3,0,91.5,242.95,3,New Users,1
41,0,45.2,1841.9,1,At-Risk Customers,0
13,0,19.45,232.1,1,At-Risk Customers,0
35,2,25.45,809.25,2,Loyal Customers,0
12,0,80.85,866.45,3,New Users,1
4,0,94.9,360.55,3,New Users,0
43,0,49.05,2076.2,3,New Users,1
12,0,29.3,355.9,1,At-Risk Customers,0
68,0,105.3,7299.65,0,Passive Users,1
25,0,88.95,2291.2,3,New Users,1
7,1,20.25,129.15,1,At-Risk Customers,0
66,1,110.85,7491.75,0,Passive Users,1
53,1,110.5,5835.5,0,Passive Users,0
63,0,109.4,7031.45,0,Passive Users,0
70,2,114.2,7723.9,0,Passive Users,1
27,0,36.5,1032.0,1,At-Risk Customers,1
1,0,70.75,70.75,3,New Users,1
5,0,19.95,109.6,1,At-Risk Customers,0
37,1,19.6,727.8,2,Loyal Customers,0
3,0,40.15,130.75,1,At-Risk Customers,1
12,0,76.6,893.0,3,New Users,0
38,1,19.6,763.1,2,Loyal Customers,0
9,0,85.3,781.4,3,New Users,0
13,0,65.85,902.25,3,New Users,0
29,0,94.45,2653.65,3,New Users,1
47,2,20.05,1016.7,2,Loyal Customers,0
61,0,99.4,5943.65,0,Passive Users,0
16,0,20.0,275.7,1,At-Risk Customers,0
41,2,78.45,3126.45,0,Passive Users,0
43,2,25.1,1070.15,2,Loyal Customers,0
36,0,97.35,3457.9,3,New Users,1
6,0,55.0,340.4,1,At-Risk Customers,0
58,1,71.1,4299.2,0,Passive Users,0
19,0,61.55,1093.2,3,New Users,0
11,0,45.9,521.9,1,At-Risk Customers,0
39,1,40.3,1630.4,2,Loyal Customers,0
8,0,87.1,713.6,3,New Users,0
26,0,49.5,1265.65,1,At-Risk Customers,0
53,0,73.8,4003.85,3,New Users,0
70,2,19.2,1401.4,2,Loyal Customers,0
1,0,45.3,45.3,1,At-Risk Customers,1
59,2,25.0,1510.5,2,Loyal Customers,0
2,0,94.95,178.1,3,New Users,1
7,1,35.3,264.8,1,At-Risk Customers,0
12,0,44.55,480.6,1,At-Risk Customers,1
59,1,76.75,4541.9,0,Passive Users,0
61,2,81.0,4976.15,0,Passive Users,0
72,2,105.55,7542.25,0,Passive Users,0
13,0,18.8,251.25,1,At-Risk Customers,0
64,1,24.9,1595.5,2,Loyal Customers,0
1,0,23.45,23.45,1,At-Risk Customers,1
10,1,64.9,685.55,3,New Users,0
65,1,61.35,3874.1,0,Passive Users,0
62,2,113.95,6891.4,0,Passive Users,0
55,1,90.15,4916.95,0,Passive Users,0
25,0,54.1,1373.0,3,New Users,0
1,0,29.7,29.7,1,At-Risk Customers,1
1,0,49.8,49.8,1,At-Risk Customers,0
59,0,101.1,6039.9,0,Passive Users,1
64,2,24.4,1548.65,2,Loyal Customers,0
36,0,95.0,3440.25,3,New Users,0
3,0,50.65,151.3,1,At-Risk Customers,1
61,2,69.9,4226.7,0,Passive Users,0
26,1,39.95,1023.75,2,Loyal Customers,0
1,0,55.4,55.4,1,At-Risk Customers,1
1,0,90.6,90.6,3,New Users,1
68,2,103.25,7074.4,0,Passive Users,0
2,0,86.85,156.35,3,New Users,1
72,2,94.25,6849.75,0,Passive Users,0
71,2,47.05,3263.6,2,Loyal Customers,0
57,2,20.55,1252.85,2,Loyal Customers,0
4,0,19.65,67.55,1,At-Risk Customers,0
1,0,70.2,70.2,3,New Users,0
72,2,81.0,5750.0,0,Passive Users,0
21,1,75.9,1549.75,3,New Users,0
71,2,24.7,1810.55,2,Loyal Customers,0
29,0,99.05,2952.85,3,New Users,1
69,2,110.25,7467.55,0,Passive Users,0
64,2,85.0,5484.4,0,Passive Users,0
16,0,19.75,294.9,1,At-Risk Customers,0
4,1,23.9,97.5,1,At-Risk Customers,0
52,1,111.25,5916.45,0,Passive Users,1
2,0,55.1,113.35,1,At-Risk Customers,1
1,0,19.95,19.95,1,At-Risk Customers,0
18,0,25.15,476.8,1,At-Risk Customers,0
2,0,54.15,101.65,1,At-Risk Customers,0
19,0,59.8,1130.85,3,New Users,0
40,0,83.85,3532.25,3,New Users,0
66,1,104.9,6891.45,0,Passive Users,0
21,0,75.3,1570.7,3,New Users,0
8,0,66.65,520.95,3,New Users,0
72,2,109.5,7854.9,0,Passive Users,0
48,1,73.85,3581.4,0,Passive Users,0
69,2,19.3,1447.9,2,Loyal Customers,0
72,2,118.2,8547.15,0,Passive Users,0
14,1,51.45,727.85,1,At-Risk Customers,0
6,0,59.45,357.6,1,At-Risk Customers,0
8,2,19.5,159.35,2,Loyal Customers,0
17,1,19.55,280.85,1,At-Risk Customers,0
65,1,93.55,6069.25,0,Passive Users,0
57,1,59.3,3274.35,2,Loyal Customers,0
13,0,102.25,1359.0,3,New Users,1
19,0,95.9,1777.9,3,New Users,1
56,1,109.8,6109.65,0,Passive Users,0
14,0,78.1,1122.4,3,New Users,0
52,0,39.9,2020.9,1,At-Risk Customers,0
58,2,64.9,3795.45,0,Passive Users,0
47,0,95.05,4504.55,0,Passive Users,1
67,0,53.4,3579.15,0,Passive Users,0
2,0,24.9,49.7,1,At-Risk Customers,0
6,0,44.7,276.5,1,At-Risk Customers,0
71,2,114.0,8175.9,0,Passive Users,0
46,2,20.25,890.35,2,Loyal Customers,0
5,0,53.85,259.8,1,At-Risk Customers,1
67,0,83.85,5588.8,0,Passive Users,0
3,0,20.2,50.6,1,At-Risk Customers,0
3,0,19.95,58.0,1,At-Risk Customers,0
52,0,104.2,5568.35,0,Passive Users,1
42,0,50.25,2203.65,3,New Users,1
50,1,20.35,938.95,2,Loyal Customers,0
23,0,90.0,2024.1,3,New Users,0
67,2,54.2,3623.95,2,Loyal Customers,0
25,0,99.5,2369.05,3,New Users,1
39,1,99.1,3877.95,0,Passive Users,0
69,2,66.9,4577.9,0,Passive Users,0
1,1,25.85,25.85,1,At-Risk Customers,0
32,0,91.05,2871.5,3,New Users,0
9,0,71.0,672.55,3,New Users,1
16,0,93.2,1573.7,3,New Users,1
60,2,20.95,1270.55,2,Loyal Customers,0
72,2,109.2,7711.45,0,Passive Users,0
5,0,19.35,126.05,1,At-Risk Customers,1
26,0,85.8,2193.65,3,New Users,0
3,0,19.85,64.55,1,At-Risk Customers,1
2,0,19.65,31.2,1,At-Risk Customers,0
2,1,20.5,38.25,1,At-Risk Customers,0
36,1,89.65,3348.1,0,Passive Users,0
7,0,74.35,533.6,3,New Users,0
60,2,49.45,2907.55,2,Loyal Customers,0
19,0,89.1,1620.8,3,New Users,0
45,2,75.15,3480.35,0,Passive Users,0
4,0,70.65,293.85,3,New Users,0
31,0,104.2,3243.45,3,New Users,1
47,0,90.05,4137.2,3,New Users,0
1,0,79.25,79.25,3,New Users,1
1,0,44.9,44.9,1,At-Risk Customers,1
1,0,19.4,19.4,1,At-Risk Customers,0
59,0,88.75,5348.65,0,Passive Users,0
10,0,70.1,659.65,3,New Users,1
35,0,91.0,3180.5,3,New Users,0
4,0,29.65,118.5,1,At-Risk Customers,1
32,1,90.8,3023.85,3,New Users,0
43,0,77.85,3365.85,3,New Users,1
4,0,54.3,195.3,1,At-Risk Customers,1
54,2,18.95,1031.1,2,Loyal Customers,0
11,0,95.15,997.65,3,New Users,1
66,2,102.4,6471.85,0,Passive Users,0
61,1,99.9,6241.35,0,Passive Users,0
72,2,88.7,6501.35,0,Passive Users,0
44,1,54.3,2317.1,2,Loyal Customers,0
41,0,55.7,2237.55,3,New Users,0
50,1,103.95,5231.3,0,Passive Users,0
47,1,110.85,5275.8,0,Passive Users,1
8,2,20.15,165.5,2,Loyal Customers,0
18,0,20.05,358.5,1,At-Risk Customers,0
72,2,91.95,6614.9,0,Passive Users,0
1,0,80.5,80.5,3,New Users,1
42,0,55.65,2421.75,3,New Users,0
18,0,74.7,1294.6,3,New Users,0
13,1,104.15,1299.1,3,New Users,0
68,1,83.65,5733.4,0,Passive Users,0
4,0,72.2,305.55,3,New Users,1
69,2,110.05,7430.75,0,Passive Users,0
17,0,51.5,900.5,1,At-Risk Customers,1
25,2,25.5,630.6,2,Loyal Customers,0
43,0,89.55,3856.75,3,New Users,1
59,2,19.5,1222.65,2,Loyal Customers,0
5,0,80.7,374.8,3,New Users,0
21,1,77.5,1625.0,3,New Users,1
69,1,105.1,7234.8,0,Passive Users,0
13,0,25.15,331.85,1,At-Risk Customers,0
42,0,95.25,3959.35,3,New Users,1
52,0,95.65,5088.4,0,Passive Users,0
46,0,85.0,3969.4,3,New Users,1
61,2,80.8,4860.85,0,Passive Users,0
29,1,24.85,788.05,2,Loyal Customers,0
25,1,54.75,1266.35,3,New Users,0
5,0,85.75,470.95,3,New Users,1
15,1,50.75,688.2,1,At-Risk Customers,0
19,2,20.15,387.7,2,Loyal Customers,0
44,2,20.05,845.25,2,Loyal Customers,0
6,0,98.25,560.6,3,New Users,1
58,2,71.6,4230.25,0,Passive Users,0
62,1,81.45,4983.05,0,Passive Users,0
70,1,58.4,4113.15,0,Passive Users,0
1,0,25.7,25.7,1,At-Risk Customers,1
10,2,53.7,521.0,2,Loyal Customers,0
26,1,19.6,471.85,1,At-Risk Customers,0
66,0,89.4,5976.9,0,Passive Users,0
7,0,69.0,506.9,3,New Users,1
51,1,84.2,4299.75,0,Passive Users,0
72,2,106.1,7548.6,0,Passive Users,0
65,2,25.75,1654.75,2,Loyal Customers,0
2,0,46.05,80.35,1,At-Risk Customers,1
70,1,64.95,4551.5,0,Passive Users,0
72,2,85.45,6227.5,0,Passive Users,0
1,0,20.05,20.05,1,At-Risk Customers,0
1,0,76.4,76.4,3,New Users,1
5,0,100.5,514.0,3,New Users,1
3,0,20.7,57.5,1,At-Risk Customers,0
58,2,25.3,1474.35,2,Loyal Customers,0
22,0,40.05,880.2,1,At-Risk Customers,1
33,0,100.6,3270.25,3,New Users,0
1,0,69.95,69.95,3,New Users,1
54,0,74.0,3919.15,3,New Users,0
72,2,99.4,7285.7,0,Passive Users,0
1,0,93.3,93.3,3,New Users,1
3,0,49.15,169.05,1,At-Risk Customers,1
72,2,107.45,7658.3,0,Passive Users,0
72,2,83.6,5959.3,0,Passive Users,0
54,0,99.05,5295.7,0,Passive Users,0
59,1,80.1,4693.2,0,Passive Users,0
54,2,65.3,3512.9,2,Loyal Customers,0
60,2,89.55,5231.2,0,Passive Users,0
60,2,60.8,3603.45,2,Loyal Customers,0
3,0,74.5,217.45,3,New Users,0
69,2,99.15,6875.35,0,Passive Users,0
1,0,19.25,19.25,1,At-Risk Customers,0
50,0,39.45,2021.35,1,At-Risk Customers,0
56,0,44.85,2564.95,3,New Users,0
60,2,97.2,5611.75,0,Passive Users,0
69,1,110.55,7610.1,0,Passive Users,0
1,0,35.05,35.05,1,At-Risk Customers,1
1,0,73.0,73.0,3,New Users,1
3,0,19.9,45.75,1,At-Risk Customers,0
60,2,76.95,4543.95,0,Passive Users,0
13,2,35.4,450.4,2,Loyal Customers,0
62,2,20.45,1297.35,2,Loyal Customers,0
45,1,96.75,4442.75,0,Passive Users,0
25,1,54.2,1423.15,3,New Users,0
44,2,100.1,4378.35,0,Passive Users,0
2,0,45.25,74.2,1,At-Risk Customers,0
33,0,83.85,2716.3,3,New Users,1
1,0,70.1,70.1,3,New Users,1
22,1,20.85,450.65,1,At-Risk Customers,0
35,0,33.45,1175.85,1,At-Risk Customers,0
29,2,20.2,558.8,2,Loyal Customers,0
27,1,85.9,2220.1,3,New Users,0
54,1,61.0,3283.05,2,Loyal Customers,0
2,0,70.65,142.35,3,New Users,1
57,1,86.9,4939.25,0,Passive Users,0
62,2,69.4,4237.5,0,Passive Users,0
15,1,20.35,335.95,1,At-Risk Customers,0
2,0,20.35,33.2,1,At-Risk Customers,1
70,2,104.3,7188.5,0,Passive Users,0
21,0,44.95,926.25,1,At-Risk Customers,0
23,1,49.45,1119.35,1,At-Risk Customers,0
6,1,20.6,116.6,1,At-Risk Customers,0
4,2,19.55,68.8,2,Loyal Customers,0
3,0,99.0,287.4,3,New Users,1
23,0,93.5,2341.55,3,New Users,0
26,1,54.55,1362.85,2,Loyal Customers,0
8,0,20.05,163.6,1,At-Risk Customers,0
26,0,83.95,2254.2,3,New Users,1
2,0,79.45,145.15,3,New Users,0
67,2,116.2,7752.3,0,Passive Users,1
71,2,93.7,6585.35,0,Passive Users,1
59,1,79.85,4786.1,0,Passive Users,0
39,1,100.0,3835.55,0,Passive Users,0
21,2,19.6,397.0,2,Loyal Customers,0
1,0,19.7,19.7,1,At-Risk Customers,1
48,2,20.2,1027.25,2,Loyal Customers,0
31,1,50.4,1580.1,2,Loyal Customers,0
64,1,113.35,7222.75,0,Passive Users,0
46,0,80.0,3769.7,3,New Users,0
52,2,80.95,4233.95,0,Passive Users,0
67,2,24.9,1680.25,2,Loyal Customers,0
67,0,54.9,3725.5,0,Passive Users,0
5,0,75.55,413.65,3,New Users,1
71,2,109.25,7707.7,0,Passive Users,0
9,0,77.65,714.15,3,New Users,1
26,0,95.0,2497.2,3,New Users,1
71,1,116.3,8309.55,0,Passive Users,0
32,0,19.9,601.55,1,At-Risk Customers,0
2,0,70.35,139.25,3,New Users,0
71,2,25.6,1888.25,2,Loyal Customers,0
60,1,44.45,2773.9,2,Loyal Customers,0
55,1,100.15,5409.75,0,Passive Users,0
54,1,105.4,5643.4,0,Passive Users,1
2,0,95.85,197.7,3,New Users,1
6,0,73.85,401.3,3,New Users,0
48,2,70.1,3238.4,2,Loyal Customers,0
63,2,25.25,1573.05,2,Loyal Customers,0
1,0,79.15,79.15,3,New Users,1
12,0,21.05,235.8,1,At-Risk Customers,0
54,0,24.95,1364.75,1,At-Risk Customers,0
30,1,64.5,1985.15,3,New Users,0
30,0,19.65,655.85,1,At-Risk Customers,1
4,0,79.0,303.15,3,New Users,1
40,1,105.95,4335.2,0,Passive Users,0
9,0,75.85,647.5,3,New Users,0
17,0,91.85,1574.45,3,New Users,1
62,2,43.6,2748.7,2,Loyal Customers,0
28,1,91.25,2483.65,3,New Users,0
70,2,89.75,6367.2,0,Passive Users,0
46,2,104.4,4904.2,0,Passive Users,0
23,0,90.15,2044.95,3,New Users,0
47,1,40.3,1794.8,2,Loyal Customers,0
68,2,105.25,7173.15,0,Passive Users,0
60,1,106.0,6441.4,0,Passive Users,1
67,2,104.0,7039.05,0,Passive Users,0
14,0,69.65,921.4,3,New Users,0
57,0,74.3,4018.35,0,Passive Users,0
55,1,100.9,5448.6,0,Passive Users,0
1,0,20.25,20.25,1,At-Risk Customers,0
1,0,49.9,49.9,1,At-Risk Customers,1
23,0,96.9,2085.45,3,New Users,0
13,0,100.35,1358.85,3,New Users,1
47,0,104.1,5135.15,0,Passive Users,0
38,1,20.1,730.1,2,Loyal Customers,0
38,0,74.95,2869.85,3,New Users,1
2,0,56.55,118.25,1,At-Risk Customers,0
1,0,49.25,49.25,1,At-Risk Customers,1
15,0,68.6,1108.6,3,New Users,0
26,0,69.05,1815.65,3,New Users,0
35,2,19.7,730.4,2,Loyal Customers,0
3,0,20.05,75.45,1,At-Risk Customers,0
50,0,103.7,5071.05,0,Passive Users,1
42,0,94.4,4014.6,3,New Users,0
10,0,54.95,568.85,1,At-Risk Customers,0
61,1,93.7,5860.7,0,Passive Users,0
68,2,110.25,7279.35,0,Passive Users,0
10,1,98.9,1064.95,3,New Users,0
65,1,89.75,5769.6,0,Passive Users,1
72,2,80.45,5886.85,0,Passive Users,0
55,0,79.4,4238.45,0,Passive Users,0
1,0,20.3,20.3,1,At-Risk Customers,1
7,0,62.8,418.3,3,New Users,0
2,0,74.9,136.05,3,New Users,0
9,0,74.85,708.2,3,New Users,0
27,2,25.85,788.55,2,Loyal Customers,0
7,0,101.95,700.85,3,New Users,1
64,2,68.3,4378.8,0,Passive Users,0
70,2,48.4,3442.8,2,Loyal Customers,0
2,0,94.0,181.7,3,New Users,1
67,2,105.05,7171.7,0,Passive Users,0
45,0,89.3,4016.85,3,New Users,1
24,2,25.15,553.0,2,Loyal Customers,0
4,2,19.5,96.85,2,Loyal Customers,0
44,0,92.95,4122.9,3,New Users,0
72,2,20.7,1482.3,2,Loyal Customers,0
1,0,74.3,74.3,3,New Users,1
66,2,19.35,1240.8,2,Loyal Customers,0
1,0,44.65,44.65,1,At-Risk Customers,1
13,0,84.05,1095.3,3,New Users,1
10,0,80.7,788.8,3,New Users,1
65,0,104.35,6578.55,0,Passive Users,0
1,0,19.55,19.55,1,At-Risk Customers,0
38,1,74.05,2802.3,3,New Users,0
23,2,40.1,857.75,2,Loyal Customers,0
10,1,20.1,184.4,1,At-Risk Customers,0
4,0,101.7,364.55,3,New Users,1
72,2,83.55,6093.3,0,Passive Users,0
35,0,56.85,1861.1,3,New Users,0
1,0,20.4,20.4,1,At-Risk Customers,1
58,2,19.55,1079.65,2,Loyal Customers,0
70,1,106.15,7475.1,0,Passive Users,0
38,1,78.95,2862.55,3,New Users,0
60,0,49.75,3069.45,3,New Users,0
26,0,92.4,2349.8,3,New Users,0
8,1,58.2,469.25,1,At-Risk Customers,0
41,1,102.6,4213.35,0,Passive Users,1
36,0,91.95,3301.05,3,New Users,0
54,1,65.25,3529.95,0,Passive Users,0
71,2,106.0,7723.7,0,Passive Users,1
55,0,73.1,4144.9,0,Passive Users,0
72,2,59.75,4265.0,0,Passive Users,0
3,0,55.1,154.65,1,At-Risk Customers,1
54,2,59.8,3246.45,2,Loyal Customers,0
72,2,116.6,8337.45,0,Passive Users,0
52,2,109.3,5731.4,0,Passive Users,0
60,1,101.4,6176.6,0,Passive Users,0
39,0,50.65,1905.4,3,New Users,0
15,1,56.15,931.9,1,At-Risk Customers,0
69,2,106.5,7348.8,0,Passive Users,1
43,1,19.2,776.25,2,Loyal Customers,0
63,1,83.0,5243.05,0,Passive Users,0
2,0,70.1,141.65,3,New Users,0
72,2,108.3,7679.65,0,Passive Users,0
32,0,91.05,2954.5,3,New Users,1
40,2,25.25,1006.9,2,Loyal Customers,0
58,1,45.35,2540.1,2,Loyal Customers,0
67,2,43.9,3097.2,2,Loyal Customers,0
51,0,77.5,3807.35,3,New Users,1
31,1,79.3,2484.0,3,New Users,0
69,0,84.9,5785.65,0,Passive Users,0
32,1,79.25,2619.15,3,New Users,0
21,2,71.05,1524.85,2,Loyal Customers,0
52,1,53.75,2790.65,2,Loyal Customers,0
72,2,24.25,1784.5,2,Loyal Customers,0
72,2,54.2,3937.45,2,Loyal Customers,1
52,1,44.25,2276.1,2,Loyal Customers,0
41,1,50.05,2029.05,2,Loyal Customers,0
41,2,20.15,802.35,2,Loyal Customers,0
6,0,69.25,418.4,3,New Users,1
67,1,69.35,4653.25,0,Passive Users,0
16,0,19.35,275.9,1,At-Risk Customers,0
17,2,19.15,343.45,2,Loyal Customers,0
35,0,61.0,2130.45,3,New Users,0
58,2,20.5,1191.4,2,Loyal Customers,0
1,0,50.5,50.5,1,At-Risk Customers,1
52,2,50.2,2554.0,2,Loyal Customers,0
70,2,79.6,5589.45,0,Passive Users,0
19,2,24.9,467.7,2,Loyal Customers,0
1,0,74.4,74.4,3,New Users,1
35,0,106.9,3756.45,3,New Users,0
32,0,101.35,3334.9,3,New Users,0
17,0,55.35,920.5,1,At-Risk Customers,0
67,1,50.55,3431.75,2,Loyal Customers,0
9,0,19.5,150.35,1,At-Risk Customers,0
31,1,79.45,2587.7,3,New Users,1
4,0,90.65,367.95,3,New Users,0
58,1,89.85,5125.75,0,Passive Users,0
60,1,79.0,4801.1,0,Passive Users,0
58,1,104.65,6219.6,0,Passive Users,1
1,0,19.55,19.55,1,At-Risk Customers,0
27,2,19.9,550.1,2,Loyal Customers,0
66,1,116.25,7862.25,0,Passive Users,0
15,0,87.75,1242.2,3,New Users,0
47,0,100.05,4871.05,0,Passive Users,1
41,0,81.3,3190.65,3,New Users,0
59,0,44.3,2666.75,3,New Users,0
50,2,70.35,3533.6,0,Passive Users,0
17,1,44.45,792.15,1,At-Risk Customers,0
6,0,49.15,295.65,1,At-Risk Customers,0
51,0,29.45,1459.35,1,At-Risk Customers,0
44,0,100.55,4398.15,3,New Users,1
49,0,85.3,4297.95,3,New Users,0
2,0,95.65,167.3,3,New Users,1
59,1,69.1,4096.9,0,Passive Users,0
50,0,70.35,3454.6,3,New Users,0
59,2,20.6,1286.0,2,Loyal Customers,0
18,0,74.15,1387.0,3,New Users,0
10,0,75.05,786.3,3,New Users,0
14,1,44.6,641.25,1,At-Risk Customers,0
35,2,21.45,705.45,2,Loyal Customers,0
8,1,43.45,345.5,1,At-Risk Customers,0
18,1,20.05,345.9,1,At-Risk Customers,0
60,1,94.15,5811.8,0,Passive Users,0
1,0,94.4,94.4,3,New Users,1
6,2,19.55,124.45,2,Loyal Customers,0
19,0,75.9,1375.6,3,New Users,0
53,1,64.15,3491.55,0,Passive Users,0
72,2,109.55,7920.7,0,Passive Users,0
60,2,110.8,6640.7,0,Passive Users,0
1,0,55.0,55.0,1,At-Risk Customers,1
13,0,53.45,718.1,1,At-Risk Customers,0
5,0,69.95,320.4,3,New Users,0
1,0,101.45,101.45,3,New Users,1
13,0,97.0,1334.45,3,New Users,0
37,1,90.6,3358.65,0,Passive Users,0
64,0,73.55,4764.0,0,Passive Users,0
5,0,67.95,350.3,3,New Users,1
61,2,94.35,5703.0,0,Passive Users,0
1,0,69.5,69.5,3,New Users,1
1,0,18.85,18.85,1,At-Risk Customers,1
26,1,19.4,525.55,1,At-Risk Customers,0
1,0,69.2,69.2,3,New Users,1
24,2,19.75,483.15,2,Loyal Customers,0
17,1,54.6,934.8,1,At-Risk Customers,0
26,0,29.8,786.5,1,At-Risk Customers,0
1,0,69.65,69.65,3,New Users,1
40,0,101.85,4086.3,3,New Users,1
52,0,103.05,5364.8,0,Passive Users,0
1,0,82.3,82.3,3,New Users,1
1,0,20.3,20.3,1,At-Risk Customers,0
21,2,35.1,770.4,2,Loyal Customers,0
67,1,105.7,6816.95,0,Passive Users,0
44,0,56.25,2419.55,3,New Users,0
70,1,60.35,4138.7,0,Passive Users,0
3,0,79.25,267.6,3,New Users,1
56,2,59.8,3457.45,2,Loyal Customers,0
13,0,84.6,1115.2,3,New Users,1
58,0,93.4,5435.6,0,Passive Users,1
42,0,94.2,4186.3,3,New Users,1
1,0,25.05,25.05,1,At-Risk Customers,1
46,2,99.65,4630.2,0,Passive Users,0
